Date,Open,High,Low,Close,Adj Close,Volume,7. dividend amount,8. split coefficient,Ticker
2009-10-29,105.19,106.86,104.94,106.65,79.9802072320067,198013284,0.0000,1.0,SPY
2009-10-30,106.3,106.62,103.44,103.56,77.6629185273944,325534258,0.0000,1.0,SPY
2009-11-02,104.13,105.41,103.08,104.32,78.2328665583023,254151475,0.0000,1.0,SPY
2009-11-03,103.74,104.8,103.54,104.65,78.4803439927754,228290890,0.0000,1.0,SPY
2009-11-04,105.51,106.33,104.65,104.92,78.6828255300717,247439191,0.0000,1.0,SPY
2009-11-05,105.66,106.88,105.44,106.85,80.1301935559298,179810733,0.0000,1.0,SPY
2009-11-06,106.26,107.4,106.05,107.13,80.3401744094222,170909597,0.0000,1.0,SPY
2009-11-09,107.95,109.63,107.87,109.57,82.1700075612843,159329968,0.0000,1.0,SPY
2009-11-10,109.31,109.93,108.97,109.59,82.1850061936766,171641411,0.0000,1.0,SPY
2009-11-11,110.31,110.82,109.62,110.15,82.6049679006614,169316202,0.0000,1.0,SPY
2009-11-12,110.0,110.57,108.75,109.03,81.7650444866919,157056118,0.0000,1.0,SPY
2009-11-13,109.31,110.09,108.75,109.62,82.2075041422651,150936223,0.0000,1.0,SPY
2009-11-16,110.38,111.69,110.32,111.21,83.3998954174539,210844976,0.0000,1.0,SPY
2009-11-17,110.92,111.39,110.5,111.34,83.497386528004,146909664,0.0000,1.0,SPY
2009-11-18,111.26,111.43,110.57,111.27,83.4448913146309,156306393,0.0000,1.0,SPY
2009-11-19,110.51,111.31,109.13,109.82,82.3574904661882,208639978,0.0000,1.0,SPY
2009-11-20,109.25,109.76,109.01,109.43,82.0650171345381,134167825,0.0000,1.0,SPY
2009-11-23,110.72,111.74,110.6,110.82,83.1074220858038,147903660,0.0000,1.0,SPY
2009-11-24,111.0,111.2,110.01,110.99,83.2349104611385,138293830,0.0000,1.0,SPY
2009-11-25,111.17,111.5,110.82,111.38,83.5273837927886,109564770,0.0000,1.0,SPY
2009-11-27,108.4,110.32,108.29,109.57,82.1700075612843,126001795,0.0000,1.0,SPY
2009-11-30,109.48,110.2,108.12,109.94,82.4474822605421,160662425,0.0000,1.0,SPY
2009-12-01,110.92,111.66,110.73,111.3,83.4673892632193,159532424,0.0000,1.0,SPY
2009-12-02,111.28,112.01,110.92,111.25,83.4298926822386,131843464,0.0000,1.0,SPY
2009-12-03,111.55,112.18,110.29,110.38,82.777452173173,167038303,0.0000,1.0,SPY
2009-12-04,111.84,112.38,110.04,111.01,83.2499090935308,274875662,0.0000,1.0,SPY
2009-12-07,110.91,111.53,110.49,110.84,83.1224207181962,127766350,0.0000,1.0,SPY
2009-12-08,110.04,110.77,109.27,109.61,82.2000048260689,169715623,0.0000,1.0,SPY
2009-12-09,109.58,110.18,109.02,110.02,82.5074767901113,154961652,0.0000,1.0,SPY
2009-12-10,110.7,111.12,110.45,110.64,82.972434394273,137957786,0.0000,1.0,SPY
2009-12-11,111.11,111.36,110.61,111.11,83.3249022554924,124798122,0.0000,1.0,SPY
2009-12-14,111.87,112.0,111.13,111.87,83.8948502864003,106654631,0.0000,1.0,SPY
2009-12-15,111.46,111.92,111.0,111.35,83.5048858442001,120349844,0.0000,1.0,SPY
2009-12-16,111.8,112.13,111.27,111.52,83.6323742195348,155069441,0.0000,1.0,SPY
2009-12-17,110.72,110.93,110.08,110.18,82.6274658492499,183277623,0.0000,1.0,SPY
2009-12-18,110.2,110.3,109.28,110.21,83.0925659404193,172641677,0.5902,1.0,SPY
2009-12-21,110.76,111.7,110.76,111.33,83.9369872620168,117939912,0.0000,1.0,SPY
2009-12-22,111.57,111.97,111.43,111.73,84.2385663054446,91672192,0.0000,1.0,SPY
2009-12-23,112.0,112.11,111.5,111.95,84.4044347793298,111740397,0.0000,1.0,SPY
2009-12-24,112.19,112.6,112.0,112.48,84.8040270118715,39677470,0.0000,1.0,SPY
2009-12-28,112.9,112.99,112.32,112.72,84.9849744379281,87374107,0.0000,1.0,SPY
2009-12-29,113.01,113.03,112.55,112.56,84.864342820557,80506177,0.0000,1.0,SPY
2009-12-30,112.23,112.65,112.17,112.52,84.8341849162143,72969976,0.0000,1.0,SPY
2009-12-31,112.77,112.8,111.39,111.44,84.0199214989595,90153924,0.0000,1.0,SPY
2010-01-04,112.37,113.39,111.51,113.33,85.4448824791554,118857369,0.0000,1.0,SPY
2010-01-05,113.26,113.68,112.85,113.63,85.6710667617262,111519230,0.0000,1.0,SPY
2010-01-06,113.52,113.99,113.43,113.71,85.7313825704117,116017127,0.0000,1.0,SPY
2010-01-07,113.5,114.33,113.18,114.19,86.0932774225249,130502017,0.0000,1.0,SPY
2010-01-08,113.89,114.62,113.66,114.57,86.3797775137813,126357911,0.0000,1.0,SPY
2010-01-11,115.08,115.13,114.24,114.73,86.5004091311524,105905179,0.0000,1.0,SPY
2010-01-12,113.97,114.21,113.22,113.66,85.6936851899832,166498092,0.0000,1.0,SPY
2010-01-13,113.95,114.94,113.37,114.62,86.4174748942097,161730350,0.0000,1.0,SPY
2010-01-14,114.49,115.14,114.42,114.93,86.6511986528662,115646960,0.0000,1.0,SPY
2010-01-15,114.73,114.84,113.2,113.64,85.6786062378119,212252769,0.0000,1.0,SPY
2010-01-19,113.62,115.13,113.59,115.06,86.7492118419802,138671890,0.0000,1.0,SPY
2010-01-20,114.28,114.45,112.98,113.89,85.8670931399542,216330645,0.0000,1.0,SPY
2010-01-21,113.92,114.27,111.56,111.7,84.2159478771875,344747028,0.0000,1.0,SPY
2010-01-22,111.2,111.74,109.09,109.21,82.33861833185,345627282,0.0000,1.0,SPY
2010-01-25,110.21,110.41,109.41,109.77,82.7608289926488,186751367,0.0000,1.0,SPY
2010-01-26,109.34,110.47,109.04,109.31,82.4140130927069,210788669,0.0000,1.0,SPY
2010-01-27,109.17,110.08,108.33,109.83,82.8060658491629,271482263,0.0000,1.0,SPY
2010-01-28,110.19,110.25,107.91,108.57,81.8560918623657,315523641,0.0000,1.0,SPY
2010-01-29,109.04,109.8,107.22,107.39,80.9664336842539,310523229,0.0000,1.0,SPY
2010-02-01,108.15,109.07,107.5,109.06,82.2255261905646,187376305,0.0000,1.0,SPY
2010-02-02,109.26,110.59,108.88,110.38,83.220737033876,216202000,0.0000,1.0,SPY
2010-02-03,109.88,110.48,109.51,109.83,82.8060658491629,172541928,0.0000,1.0,SPY
2010-02-04,108.98,109.03,106.42,106.44,80.2501834561131,356204273,0.0000,1.0,SPY
2010-02-05,106.56,106.88,104.58,106.66,80.4160519299983,493483874,0.0000,1.0,SPY
2010-02-08,106.74,107.33,105.81,105.89,79.8355122714,223943088,0.0000,1.0,SPY
2010-02-09,107.13,108.15,106.27,107.22,80.8382625907971,337698759,0.0000,1.0,SPY
2010-02-10,107.05,107.6,106.11,107.01,80.6799335929976,240337447,0.0000,1.0,SPY
2010-02-11,106.87,108.25,106.25,108.13,81.5243549145952,223348428,0.0000,1.0,SPY
2010-02-12,106.99,108.1,106.51,108.04,81.456499629824,304335521,0.0000,1.0,SPY
2010-02-16,108.86,109.85,107.82,109.74,82.7382105643917,159025359,0.0000,1.0,SPY
2010-02-17,110.27,110.41,109.74,110.26,83.1302633208477,168609976,0.0000,1.0,SPY
2010-02-18,110.08,111.14,110.04,110.91,83.6203292664177,192806015,0.0000,1.0,SPY
2010-02-19,110.62,111.57,110.36,111.14,83.7937372163887,215567204,0.0000,1.0,SPY
2010-02-22,111.55,111.58,110.83,111.16,83.8088161685601,132148949,0.0000,1.0,SPY
2010-02-23,110.86,111.2,109.52,109.81,82.7909868969916,206922860,0.0000,1.0,SPY
2010-02-24,110.14,111.0,109.86,110.82,83.5524739816465,176170766,0.0000,1.0,SPY
2010-02-25,109.24,110.75,108.94,110.67,83.4393818403611,259023227,0.0000,1.0,SPY
2010-02-26,110.77,111.12,110.11,110.74,83.492158172961,173425228,0.0000,1.0,SPY
2010-03-01,111.2,112.0,111.17,111.89,84.3591979228156,147507319,0.0000,1.0,SPY
2010-03-02,112.37,112.74,112.0,112.2,84.5929216814721,160920705,0.0000,1.0,SPY
2010-03-03,112.49,112.97,112.02,112.3,84.668316442329,150552463,0.0000,1.0,SPY
2010-03-04,112.45,112.8,112.03,112.64,84.9246586292426,135526954,0.0000,1.0,SPY
2010-03-05,113.37,114.34,113.1,114.25,86.1385142790391,176047042,0.0000,1.0,SPY
2010-03-08,114.26,114.52,114.07,114.27,86.1535932312105,114525089,0.0000,1.0,SPY
2010-03-09,113.93,114.99,113.87,114.46,86.2968432768387,154378793,0.0000,1.0,SPY
2010-03-10,114.51,115.28,114.41,114.97,86.681356557209,185854165,0.0000,1.0,SPY
2010-03-11,114.7,115.48,114.35,115.45,87.0432514093222,160381449,0.0000,1.0,SPY
2010-03-12,115.95,115.97,115.14,115.46,87.0507908854079,161925254,0.0000,1.0,SPY
2010-03-15,115.26,115.57,114.6,115.49,87.073409313665,146532076,0.0000,1.0,SPY
2010-03-16,115.81,116.52,115.49,116.41,87.7670411135487,168561421,0.0000,1.0,SPY
2010-03-17,116.76,117.48,116.42,117.1,88.2872649634615,177203017,0.0000,1.0,SPY
2010-03-18,117.11,117.27,116.57,117.04,88.2420281069474,170817,0.0000,1.0,SPY
2010-03-19,115.97,117.29,115.52,115.97,87.7974855179828,226519190,0.4804,1.0,SPY
2010-03-22,115.31,116.8,115.24,116.59,88.2668693329448,184083906,0.0000,1.0,SPY
2010-03-23,116.76,117.51,116.38,117.41,88.8876672817656,182625254,0.0000,1.0,SPY
2010-03-24,116.97,117.43,115.58,116.84,88.4561370002682,196061714,0.0000,1.0,SPY
2010-03-25,117.63,118.17,116.51,116.65,88.3122935731024,223197727,0.0000,1.0,SPY
2010-03-26,116.87,117.42,116.12,116.58,88.2592986262519,205625701,0.0000,1.0,SPY
2010-03-29,117.17,117.53,116.69,117.32,88.8195309215292,134431758,0.0000,1.0,SPY
2010-03-30,117.46,117.83,116.91,117.4,88.8800965750727,145681592,0.0000,1.0,SPY
2010-03-31,116.95,117.52,116.61,117.0,88.5772683073552,160932206,0.0000,1.0,SPY
2010-04-01,117.8,118.25,117.1,117.8,89.1829248427901,161083608,0.0000,1.0,SPY
2010-04-05,118.25,118.84,117.92,118.76,89.909712685312,105621743,0.0000,1.0,SPY
2010-04-06,118.42,119.25,118.29,119.04,90.1216924727142,110194919,0.0000,1.0,SPY
2010-04-07,118.8,119.36,117.81,118.36,89.6068844175946,184432309,0.0000,1.0,SPY
2010-04-08,117.95,118.97,117.6,118.77,89.9172833920049,158495871,0.0000,1.0,SPY
2010-04-09,119.02,119.6,118.8,119.55,90.507798514054,132701705,0.0000,1.0,SPY
2010-04-12,119.7,120.05,119.56,119.74,90.6516419412198,110200946,0.0000,1.0,SPY
2010-04-13,119.62,120.04,119.0,119.83,90.7197783014562,121901060,0.0000,1.0,SPY
2010-04-14,120.27,121.19,120.08,121.19,91.7493944116955,161608989,0.0000,1.0,SPY
2010-04-15,120.99,121.57,120.95,121.29,91.8251014786249,144514805,0.0000,1.0,SPY
2010-04-16,120.86,121.29,118.75,119.36,90.3639550868882,366379413,0.0000,1.0,SPY
2010-04-19,119.01,119.93,118.47,119.81,90.7046368880703,217625461,0.0000,1.0,SPY
2010-04-20,120.56,120.98,119.87,120.88,91.5147025042145,157457380,0.0000,1.0,SPY
2010-04-21,120.95,121.23,119.99,120.66,91.3481469569699,192782906,0.0000,1.0,SPY
2010-04-22,119.81,121.17,119.12,121.02,91.6206923979156,239108192,0.0000,1.0,SPY
2010-04-23,120.94,121.86,120.63,121.81,92.2187782266576,177262089,0.0000,1.0,SPY
2010-04-26,121.85,122.12,121.23,121.35,91.8705257187825,143347665,0.0000,1.0,SPY
2010-04-27,120.65,121.34,118.25,118.48,89.6977328979098,355560974,0.0000,1.0,SPY
2010-04-28,119.05,119.68,118.27,119.38,90.3790965002741,300539227,0.0000,1.0,SPY
2010-04-29,120.1,121.11,120.07,120.86,91.4995610908286,193598705,0.0000,1.0,SPY
2010-04-30,120.88,121.01,118.78,118.81,89.9475662187767,269859816,0.0000,1.0,SPY
2010-05-03,119.38,120.68,119.2,120.35,91.1134550494889,182672396,0.0000,1.0,SPY
2010-05-04,119.01,119.03,116.92,117.52,88.9709450553879,360072452,0.0000,1.0,SPY
2010-05-05,116.56,117.8,115.97,116.82,88.4409955868824,328745969,0.0000,1.0,SPY
2010-05-06,116.260002,117.0,105.0,112.940002,85.5035629041644,647356600,0.0000,1.0,SPY
2010-05-07,112.64,113.77,109.41,111.26,84.2316826656098,636806832,0.0000,1.0,SPY
2010-05-10,115.81,116.65,114.91,116.16,87.9413289451486,395942202,0.0000,1.0,SPY
2010-05-11,115.07,117.36,114.91,115.83,87.6914956242817,314227758,0.0000,1.0,SPY
2010-05-12,116.29,117.62,116.09,117.45,88.9179501085373,235346103,0.0000,1.0,SPY
2010-05-13,117.13,117.68,115.89,115.99,87.8126269313686,234328751,0.0000,1.0,SPY
2010-05-14,115.12,115.33,112.87,113.89,86.222778525852,345536506,0.0000,1.0,SPY
2010-05-17,114.2,114.52,111.77,113.95,86.2682027660096,325702142,0.0000,1.0,SPY
2010-05-18,114.88,115.22,112.03,112.4,85.0947432286045,360122928,0.0000,1.0,SPY
2010-05-19,111.77,112.77,110.36,111.76,84.6102180002566,394353890,0.0000,1.0,SPY
2010-05-20,109.38,109.89,107.47,107.54,81.4153797758374,529155816,0.0000,1.0,SPY
2010-05-21,105.91,109.38,105.36,109.11,82.6039807266284,500625583,0.0000,1.0,SPY
2010-05-24,108.52,109.39,107.61,107.71,81.5440817896173,269079858,0.0000,1.0,SPY
2010-05-25,105.11,107.87,104.38,107.82,81.6273595632396,395832912,0.0000,1.0,SPY
2010-05-26,108.48,109.47,106.85,107.17,81.1352636281988,348931025,0.0000,1.0,SPY
2010-05-27,109.19,110.8,108.78,110.76,83.8531473309629,300394583,0.0000,1.0,SPY
2010-05-28,110.64,110.72,108.85,109.37,82.8008191006448,297534031,0.0000,1.0,SPY
2010-06-01,108.35,109.95,107.37,107.53,81.4078090691445,277410545,0.0000,1.0,SPY
2010-06-02,108.08,110.34,107.51,110.33,83.5276069431667,240010348,0.0000,1.0,SPY
2010-06-03,110.65,111.06,109.58,110.71,83.8152937974982,226453184,0.0000,1.0,SPY
2010-06-04,108.61,109.33,106.46,106.82,80.870288893946,395563854,0.0000,1.0,SPY
2010-06-07,107.2,107.61,105.41,105.49,79.8633849037855,264299273,0.0000,1.0,SPY
2010-06-08,105.57,106.83,104.65,106.62,80.7188747600873,357532564,0.0000,1.0,SPY
2010-06-09,107.24,108.28,105.6,106.05,80.2873444785899,267756304,0.0000,1.0,SPY
2010-06-10,107.86,109.28,106.04,109.15,82.6342635534002,317694394,0.0000,1.0,SPY
2010-06-11,108.19,109.75,108.12,109.68,83.0355110081258,214061156,0.0000,1.0,SPY
2010-06-14,110.52,111.12,109.4,109.51,82.9068089943459,206968051,0.0000,1.0,SPY
2010-06-15,110.28,112.1,110.09,112.0,84.791914960887,237669665,0.0000,1.0,SPY
2010-06-16,111.42,112.42,111.2,111.96,84.7616321341153,216095034,0.0000,1.0,SPY
2010-06-17,112.28,112.33,111.05,112.14,84.8979048545881,263055167,0.0000,1.0,SPY
2010-06-18,111.83,112.13,111.37,111.73,84.9897223853601,173821764,0.5313,1.0,SPY
2010-06-21,113.12,113.2,110.79,111.41,84.7463078041078,212852834,0.0000,1.0,SPY
2010-06-22,111.41,111.9,109.41,109.57,83.3466739619073,239055412,0.0000,1.0,SPY
2010-06-23,109.64,110.03,108.48,109.23,83.0880459693268,254527875,0.0000,1.0,SPY
2010-06-24,108.69,108.83,107.14,107.42,81.7112322441187,268265029,0.0000,1.0,SPY
2010-06-25,107.74,108.42,106.77,107.87,82.0535339990047,237712217,0.0000,1.0,SPY
2010-06-28,108.03,108.32,107.14,107.53,81.7949060064241,168908508,0.0000,1.0,SPY
2010-06-29,106.02,107.51,103.55,104.21,79.2694797259319,373318268,0.0000,1.0,SPY
2010-06-30,103.92,104.88,102.88,103.22,78.5164158651827,283318911,0.0000,1.0,SPY
2010-07-01,103.15,103.49,101.13,102.76,78.1665074046326,382651225,0.0000,1.0,SPY
2010-07-02,103.11,103.42,101.62,102.2,77.7405318874412,233291686,0.0000,1.0,SPY
2010-07-06,103.64,104.37,101.88,102.87,78.2501811669381,255782116,0.0000,1.0,SPY
2010-07-07,103.13,106.24,103.02,106.11,80.7147538021172,253429307,0.0000,1.0,SPY
2010-07-08,107.0,107.28,105.91,107.16,81.5134578968512,210678561,0.0000,1.0,SPY
2010-07-09,107.13,107.97,106.93,107.96,82.1219943499819,144930550,0.0000,1.0,SPY
2010-07-12,107.6,108.24,107.15,108.03,82.1752412896308,130961733,0.0000,1.0,SPY
2010-07-13,109.15,110.09,108.93,109.66,83.4151343128845,212543601,0.0000,1.0,SPY
2010-07-14,109.31,110.08,108.86,109.65,83.4075276072204,184330050,0.0000,1.0,SPY
2010-07-15,109.61,110.06,108.17,109.68,83.4303477242128,231681837,0.0000,1.0,SPY
2010-07-16,109.09,109.21,106.45,106.66,81.1331226136445,282607148,0.0000,1.0,SPY
2010-07-19,107.05,107.63,106.22,107.29,81.6123450704849,186394545,0.0000,1.0,SPY
2010-07-20,105.87,108.56,105.82,108.48,82.5175430445168,257880059,0.0000,1.0,SPY
2010-07-21,109.04,109.07,106.63,107.07,81.444997545874,264349757,0.0000,1.0,SPY
2010-07-22,108.34,109.94,108.33,109.46,83.2630001996018,274503131,0.0000,1.0,SPY
2010-07-23,109.24,110.57,108.93,110.41,83.9856372376945,221913150,0.0000,1.0,SPY
2010-07-26,110.6,111.67,110.29,111.56,84.8604083890698,181974164,0.0000,1.0,SPY
2010-07-27,112.17,112.29,111.11,111.55,84.8528016834057,204764961,0.0000,1.0,SPY
2010-07-28,111.32,111.66,110.46,110.83,84.3051188755881,162881260,0.0000,1.0,SPY
2010-07-29,111.52,111.82,109.41,110.29,83.8943567697249,220040677,0.0000,1.0,SPY
2010-07-30,109.17,110.86,108.98,110.27,83.8791433583966,219883424,0.0000,1.0,SPY
2010-08-02,111.99,112.94,111.54,112.76,85.7732130687658,188055426,0.0000,1.0,SPY
2010-08-03,112.48,112.77,111.85,112.22,85.3624509629026,146470014,0.0000,1.0,SPY
2010-08-04,112.53,113.11,112.16,112.97,85.9329538877126,157998963,0.0000,1.0,SPY
2010-08-05,112.25,112.91,112.08,112.85,85.841673419743,140358072,0.0000,1.0,SPY
2010-08-06,111.74,112.57,110.92,112.39,85.4917649591929,239618389,0.0000,1.0,SPY
2010-08-09,112.92,113.18,112.32,112.99,85.9481672990408,120724863,0.0000,1.0,SPY
2010-08-10,112.03,112.98,111.37,112.38,85.4841582535287,242692534,0.0000,1.0,SPY
2010-08-11,110.65,110.69,109.12,109.3,83.1412929089757,272943363,0.0000,1.0,SPY
2010-08-12,107.65,109.02,107.6,108.63,82.6316436294788,239364581,0.0000,1.0,SPY
2010-08-13,108.29,108.96,108.18,108.31,82.3882290482265,158383281,0.0000,1.0,SPY
2010-08-16,107.57,108.61,107.18,108.26,82.3501955199059,147556208,0.0000,1.0,SPY
2010-08-17,109.19,110.39,108.88,109.59,83.3618873732356,172118257,0.0000,1.0,SPY
2010-08-18,109.54,110.38,108.91,109.79,83.5140214865182,182533533,0.0000,1.0,SPY
2010-08-19,109.22,109.49,107.43,107.88,82.0611407046688,265766788,0.0000,1.0,SPY
2010-08-20,107.56,107.94,106.75,107.53,81.7949060064241,209556423,0.0000,1.0,SPY
2010-08-23,108.04,108.57,107.07,107.12,81.4830310741947,163097648,0.0000,1.0,SPY
2010-08-24,105.95,106.39,104.97,105.53,80.2735648735975,280534115,0.0000,1.0,SPY
2010-08-25,104.95,106.34,104.29,105.94,80.585439805827,272169169,0.0000,1.0,SPY
2010-08-26,106.44,106.58,104.88,105.23,80.0453637036735,224219048,0.0000,1.0,SPY
2010-08-27,105.89,106.97,104.31,106.86,81.2852567269272,272308220,0.0000,1.0,SPY
2010-08-30,106.58,106.91,105.3,105.31,80.1062173489866,166871252,0.0000,1.0,SPY
2010-08-31,104.92,105.98,104.49,105.31,80.1062173489866,273616262,0.0000,1.0,SPY
2010-09-01,106.73,108.61,106.66,108.46,82.5023296331885,267563260,0.0000,1.0,SPY
2010-09-02,108.72,109.49,108.49,109.47,83.270606905266,155921532,0.0000,1.0,SPY
2010-09-03,110.54,110.99,109.95,110.89,84.3507591095729,212125752,0.0000,1.0,SPY
2010-09-07,110.37,110.51,109.55,109.64,83.3999209015562,141821257,0.0000,1.0,SPY
2010-09-08,109.86,110.85,109.81,110.41,83.9856372376945,149907549,0.0000,1.0,SPY
2010-09-09,111.65,111.68,110.62,110.92,84.3735792265653,146442924,0.0000,1.0,SPY
2010-09-10,111.12,111.61,110.87,111.48,84.7995547437567,127752166,0.0000,1.0,SPY
2010-09-13,112.58,112.95,112.13,112.72,85.7427862461092,177874202,0.0000,1.0,SPY
2010-09-14,112.5,113.29,112.08,112.65,85.6895393064603,209339106,0.0000,1.0,SPY
2010-09-15,112.32,113.21,111.98,113.08,86.0166276500181,168413600,0.0000,1.0,SPY
2010-09-16,112.73,113.12,112.35,113.05,85.9938075330256,199774257,0.0000,1.0,SPY
2010-09-17,113.04,113.15,112.18,112.49,86.0258545839886,195746043,0.6021,1.0,SPY
2010-09-20,112.88,114.46,112.52,114.21,87.3412112368863,214541807,0.0000,1.0,SPY
2010-09-21,114.3,114.84,113.51,113.98,87.1653205216733,268363571,0.0000,1.0,SPY
2010-09-22,113.8,114.44,113.1,113.42,86.7370648672415,191154384,0.0000,1.0,SPY
2010-09-23,112.49,113.67,112.18,112.5,86.0335020063892,202119199,0.0000,1.0,SPY
2010-09-24,113.75,114.9,113.65,114.82,87.807704003321,209597808,0.0000,1.0,SPY
2010-09-27,114.86,114.99,114.16,114.27,87.3870957712897,128567256,0.0000,1.0,SPY
2010-09-28,114.42,115.04,113.18,114.67,87.6929926673125,209089087,0.0000,1.0,SPY
2010-09-29,114.38,114.91,114.02,114.47,87.5400442193011,179576563,0.0000,1.0,SPY
2010-09-30,115.05,115.79,113.59,114.13,87.2800318576818,286947461,0.0000,1.0,SPY
2010-10-01,114.99,115.12,113.93,114.61,87.647108132909,174556419,0.0000,1.0,SPY
2010-10-04,114.37,114.85,113.18,113.75,86.9894298064602,165979593,0.0000,1.0,SPY
2010-10-05,114.8,116.32,114.67,116.04,88.7406895361903,229309351,0.0000,1.0,SPY
2010-10-06,116.02,116.33,115.56,116.03,88.7330421137897,148514950,0.0000,1.0,SPY
2010-10-07,116.5,116.53,115.19,115.89,88.6259782001817,164724633,0.0000,1.0,SPY
2010-10-08,116.05,116.86,115.61,116.54,89.1230606562187,177626639,0.0000,1.0,SPY
2010-10-11,116.72,116.97,116.25,116.65,89.2071823026249,102920611,0.0000,1.0,SPY
2010-10-12,116.27,117.35,115.65,117.01,89.4824895090454,181748883,0.0000,1.0,SPY
2010-10-13,117.66,118.55,117.38,117.92,90.178404947497,193888150,0.0000,1.0,SPY
2010-10-14,117.81,118.01,116.72,117.46,89.8266235170709,217324777,0.0000,1.0,SPY
2010-10-15,118.28,118.35,116.76,117.7,90.0101616546845,243526366,0.0000,1.0,SPY
2010-10-18,117.74,118.67,117.31,118.28,90.4537121539175,141416390,0.0000,1.0,SPY
2010-10-19,117.19,117.85,116.02,116.73,89.2683616818294,280331815,0.0000,1.0,SPY
2010-10-20,116.94,118.44,116.87,117.87,90.1401678354942,199776327,0.0000,1.0,SPY
2010-10-21,118.4,119.09,117.21,118.13,90.339000817909,221423812,0.0000,1.0,SPY
2010-10-22,118.31,118.53,118.0,118.35,90.5072441107214,108136870,0.0000,1.0,SPY
2010-10-25,119.14,119.76,118.61,118.7,90.7749038947413,150911529,0.0000,1.0,SPY
2010-10-26,118.1,118.84,117.87,118.72,90.7901987395425,158887883,0.0000,1.0,SPY
2010-10-27,117.89,118.51,117.26,118.38,90.5301863779231,189872039,0.0000,1.0,SPY
2010-10-28,119.06,119.11,117.83,118.4,90.5454812227243,168414804,0.0000,1.0,SPY
2010-10-29,118.28,118.72,118.07,118.49,90.6143080243294,144175222,0.0000,1.0,SPY
2010-11-01,119.07,119.75,117.85,118.53,90.6448977139317,173851149,0.0000,1.0,SPY
2010-11-02,119.42,119.75,119.1,119.47,91.3637554195851,157916916,0.0000,1.0,SPY
2010-11-03,119.68,120.02,118.45,119.95,91.7308316948123,226512548,0.0000,1.0,SPY
2010-11-04,121.28,122.32,119.97,122.26,93.4973862693435,214571865,0.0000,1.0,SPY
2010-11-05,122.34,122.92,122.18,122.72,93.8491676997696,180591242,0.0000,1.0,SPY
2010-11-08,122.34,122.69,121.94,122.49,93.6732769845566,155551735,0.0000,1.0,SPY
2010-11-09,122.82,122.95,121.12,121.61,93.0003038133066,186006607,0.0000,1.0,SPY
2010-11-10,121.58,122.16,120.66,122.1,93.3750275109344,220587229,0.0000,1.0,SPY
2010-11-11,121.05,121.82,120.68,121.64,93.0232460805083,157659616,0.0000,1.0,SPY
2010-11-12,120.82,121.35,119.65,120.2,91.9220172548265,238930528,0.0000,1.0,SPY
2010-11-15,120.58,121.05,119.98,120.03,91.7920110740169,163635229,0.0000,1.0,SPY
2010-11-16,119.29,119.49,117.59,118.16,90.3619430851107,299705738,0.0000,1.0,SPY
2010-11-17,118.21,118.71,117.86,118.22,90.4078276195141,172013797,0.0000,1.0,SPY
2010-11-18,119.36,120.39,119.35,119.96,91.7384791172129,197429267,0.0000,1.0,SPY
2010-11-19,119.9,120.34,119.25,120.29,91.9908440564316,156802316,0.0000,1.0,SPY
2010-11-22,119.69,120.24,118.77,120.19,91.9143698324259,181349749,0.0000,1.0,SPY
2010-11-23,118.77,119.02,117.99,118.45,90.5837183347271,221848973,0.0000,1.0,SPY
2010-11-24,119.2,120.23,119.18,120.2,91.9220172548265,140040883,0.0000,1.0,SPY
2010-11-26,119.16,119.81,118.8,118.8,90.851378118747,76007704,0.0000,1.0,SPY
2010-11-29,118.5,119.48,117.74,119.16,91.1266853251674,223441824,0.0000,1.0,SPY
2010-11-30,117.98,119.17,117.81,118.49,90.6143080243294,233594243,0.0000,1.0,SPY
2010-12-01,120.2,121.24,120.19,121.01,92.5414584692725,220813253,0.0000,1.0,SPY
2010-12-02,121.2,122.65,121.13,122.56,93.7268089413605,191000993,0.0000,1.0,SPY
2010-12-03,122.14,123.03,122.11,122.89,93.9791738805793,151218294,0.0000,1.0,SPY
2010-12-06,122.63,123.04,122.5,122.76,93.8797573893719,102219003,0.0000,1.0,SPY
2010-12-07,123.94,124.01,122.76,122.83,93.9332893461759,206338935,0.0000,1.0,SPY
2010-12-08,122.98,123.38,122.41,123.28,94.2774233542014,137753048,0.0000,1.0,SPY
2010-12-09,123.97,124.02,123.15,123.76,94.6444996294287,123129634,0.0000,1.0,SPY
2010-12-10,124.14,124.6,123.73,124.48,95.1951140422696,117451490,0.0000,1.0,SPY
2010-12-13,125.05,125.2,124.52,124.56,95.2562934214741,133626673,0.0000,1.0,SPY
2010-12-14,124.75,125.23,124.29,124.67,95.3404150678804,147004202,0.0000,1.0,SPY
2010-12-15,124.44,124.93,123.89,124.1,94.904511991048,160353340,0.0000,1.0,SPY
2010-12-16,124.18,124.91,123.75,124.82,95.4551264038889,185035200,0.0000,1.0,SPY
2010-12-17,124.08,124.46,123.82,124.3,95.5566535836788,140935518,0.6528,1.0,SPY
2010-12-20,124.64,124.9,123.98,124.6,95.7872810661817,118947468,0.0000,1.0,SPY
2010-12-21,124.99,125.47,124.87,125.39,96.3946001034392,94848761,0.0000,1.0,SPY
2010-12-22,125.48,125.82,125.41,125.78,96.6944158306929,78820816,0.0000,1.0,SPY
2010-12-23,125.64,125.78,125.29,125.6,96.5560393411912,70052157,0.0000,1.0,SPY
